ID,orig,dest,dist,time,speed
2701,23,95,2.63,14.8,10.7
2702,23,96,3.8,21.6,10.6
2703,23,97,4.76,26.1,11.0
2704,23,98,2.0,11.6,10.4
2705,23,99,0.15,3.0,3.0
2706,23,100,3.06,20.8,8.8
2707,23,101,3.03,18.2,10.0
2708,23,102,2.16,14.8,8.7
2709,23,103,2.3,14.4,9.6
2710,23,104,2.72,16.4,9.9
2711,23,105,3.33,22.0,9.1
2712,23,106,2.38,14.7,9.7
2713,23,107,2.74,16.9,9.7
2714,23,108,3.64,22.4,9.8
2715,23,109,3.81,23.2,9.8
2716,23,110,6.34,33.6,11.3
2717,23,111,0.77,5.8,7.9
2718,23,112,0.64,3.4,11.3
2719,23,113,0.73,6.2,7.1
2720,23,114,0.76,5.2,8.7
2721,23,115,2.81,15.8,10.6
2722,23,116,1.11,6.8,9.7
2723,23,117,0.71,4.5,9.6
2724,23,118,2.52,14.8,10.2
2725,23,119,1.56,9.7,9.6
2726,23,120,5.43,32.8,9.9
2727,23,121,4.77,29.4,9.7
2728,23,122,4.2,27.0,9.3
2729,23,123,4.09,25.7,9.5
2730,23,124,4.55,27.9,9.8
2731,23,125,3.53,22.4,9.5
2732,23,126,5.18,33.9,9.2
2733,23,127,4.5,27.6,9.8
2734,23,128,2.33,14.9,9.4
2735,23,129,4.81,26.5,10.9
2736,23,130,3.8,21.7,10.5
2737,23,131,4.02,24.4,9.9
2738,23,132,4.02,23.7,10.2
2739,23,133,4.52,27.1,10.0
2740,23,134,5.24,29.7,10.6
2741,23,135,3.41,19.6,10.4
2742,23,136,2.25,14.4,9.4
2743,23,137,4.37,25.3,10.4
2744,23,138,4.2,23.8,10.6
2745,23,139,5.59,31.8,10.6
2746,23,140,5.39,32.1,10.1
2747,23,141,5.6,32.7,10.3
2748,23,142,6.03,35.0,10.3
2749,23,143,4.18,25.4,9.9
2750,23,144,5.64,32.5,10.4
2751,23,145,4.94,28.4,10.5
2752,24,25,2.37,15.7,9.0
2753,24,26,1.79,12.7,8.4
2754,24,27,3.63,25.6,8.5
2755,24,29,5.55,33.5,9.9
2756,24,30,4.14,28.3,8.8
2757,24,31,0.37,2.5,8.7
2758,24,32,4.37,28.9,9.1
2759,24,33,3.29,23.6,8.4
2760,24,34,4.28,29.6,8.7
2761,24,35,0.98,8.4,7.0
2762,24,36,2.2,16.2,8.1
2763,24,37,7.25,42.2,10.3
2764,24,38,1.88,12.1,9.3
2765,24,39,2.2,14.7,9.0
2766,24,40,1.08,7.4,8.8
2767,24,41,4.96,30.7,9.7
2768,24,42,1.71,16.6,6.2
2769,24,43,0.53,5.0,6.4
2770,24,44,0.95,8.6,6.6
2771,24,45,3.84,24.6,9.4
2772,24,46,3.01,22.6,8.0
2773,24,47,1.06,8.6,7.4
2774,24,48,0.7,6.4,6.5
2775,24,49,1.55,12.3,7.6
2776,24,50,2.54,19.3,7.9
2777,24,51,2.56,17.1,9.0
2778,24,52,2.97,20.8,8.6
2779,24,53,2.9,20.5,8.5
2780,24,54,1.2,10.3,7.0
2781,24,55,3.16,23.6,8.0
2782,24,56,3.0,20.9,8.6
2783,24,57,2.68,19.8,8.1
2784,24,58,1.99,14.8,8.1
2785,24,59,0.92,8.7,6.4
2786,24,60,1.69,15.9,6.4
2787,24,61,2.98,21.4,8.4
2788,24,62,4.44,29.9,8.9
2789,24,63,1.11,6.8,9.8
2790,24,64,0.35,2.9,7.2
2791,24,65,0.86,5.3,9.8
2792,24,66,5.58,34.7,9.7
2793,24,67,3.55,24.9,8.6
2794,24,68,4.21,27.6,9.1
2795,24,69,5.24,35.4,8.9
2796,24,70,6.08,37.0,9.9
2797,24,71,5.3,31.2,10.2
2798,24,72,3.64,21.7,10.1
2799,24,73,6.26,39.2,9.6
2800,24,74,5.65,32.9,10.3
2801,24,75,4.01,26.6,9.0
2802,24,76,5.05,31.2,9.7
2803,24,77,5.05,31.4,9.6
2804,24,78,4.4,25.8,10.2
2805,24,79,4.82,28.4,10.2
2806,24,80,4.08,24.7,9.9
2807,24,81,1.49,11.9,7.5
2808,24,82,5.03,33.6,9.0
2809,24,83,2.93,18.6,9.4
2810,24,84,3.22,20.1,9.6
2811,24,85,1.93,12.9,9.0
2812,24,86,4.81,31.2,9.3
2813,24,87,5.79,34.2,10.1
2814,24,88,4.43,26.2,10.1
2815,24,89,5.69,33.6,10.1
2816,24,90,3.15,18.9,10.0
2817,24,91,4.08,24.6,9.9
2818,24,92,4.08,24.9,9.8
2819,24,93,2.65,17.9,8.9
2820,24,94,2.5,16.3,9.2
2821,24,95,4.06,23.8,10.2
2822,24,96,5.23,30.6,10.3
2823,24,97,5.61,33.9,9.9
2824,24,98,2.13,13.8,9.2
2825,24,99,0.87,9.1,5.8
2826,24,100,3.14,20.7,9.1
2827,24,101,4.25,28.3,9.0
2828,24,102,2.21,14.8,9.0
2829,24,103,3.0,21.5,8.4
2830,24,104,1.93,12.9,9.0
2831,24,105,3.05,20.2,9.0
2832,24,106,1.59,11.2,8.5
2833,24,107,1.95,13.4,8.8
2834,24,108,2.72,18.0,9.1
2835,24,109,3.02,19.7,9.2
2836,24,110,7.19,41.9,10.3
2837,24,111,1.79,11.7,9.2
2838,24,112,0.81,7.9,6.1
2839,24,113,1.64,14.7,6.7
2840,24,114,1.82,11.9,9.2
2841,24,115,2.87,17.3,10.0
2842,24,116,1.82,13.9,7.8
2843,24,117,0.77,6.4,7.2
2844,24,118,2.59,16.3,9.5
2845,24,119,2.27,16.8,8.1
2846,24,120,6.13,39.9,9.2
2847,24,121,5.48,36.5,9.0
2848,24,122,4.91,34.1,8.6
2849,24,123,4.71,28.7,9.8
2850,24,124,5.26,35.0,9.0
2851,24,125,4.24,29.5,8.6
2852,24,126,5.94,39.2,9.1
2853,24,127,5.6,37.0,9.1
2854,24,128,3.77,24.0,9.4
2855,24,129,5.65,34.4,9.9
2856,24,130,5.23,30.7,10.2
2857,24,131,4.84,31.7,9.2
2858,24,132,5.45,32.7,10.0
2859,24,133,5.95,36.1,9.9
2860,24,134,6.67,38.7,10.3
2861,24,135,4.84,28.7,10.1
2862,24,136,3.69,23.5,9.4
2863,24,137,5.8,34.3,10.1
2864,24,138,5.64,32.8,10.3
2865,24,139,7.02,40.8,10.3
2866,24,140,6.82,41.1,10.0
2867,24,141,7.04,41.7,10.1
2868,24,142,7.47,44.1,10.2
2869,24,143,5.61,34.4,9.8
2870,24,144,7.08,41.5,10.2
2871,24,145,6.37,37.4,10.2
2872,25,26,0.5,3.0,9.9
2873,25,27,1.33,8.1,9.8
2874,25,29,3.86,25.6,9.1
2875,25,30,1.83,10.8,10.2
2876,25,31,2.76,19.2,8.6
2877,25,32,1.96,13.1,9.0
2878,25,33,1.62,13.7,7.1
2879,25,34,1.67,11.5,8.7
2880,25,35,1.61,11.2,8.6
2881,25,36,0.69,5.3,7.8
2882,25,37,4.48,28.7,9.4
2883,25,38,2.6,17.6,8.9
2884,25,39,0.27,2.1,7.6
2885,25,40,2.55,17.6,8.7
2886,25,41,3.06,21.6,8.5
2887,25,42,1.1,8.5,7.8
2888,25,43,2.15,16.1,8.0
2889,25,44,2.24,16.0,8.4
2890,25,45,1.63,11.1,8.8
2891,25,46,0.7,5.1,8.2
2892,25,47,2.43,17.5,8.3
2893,25,48,2.12,14.6,8.7
2894,25,49,1.01,8.1,7.5
2895,25,50,0.92,7.0,7.9
2896,25,51,0.63,4.2,9.0
2897,25,52,0.79,5.9,8.0
2898,25,53,1.24,10.7,7.0
2899,25,54,1.6,11.6,8.3
2900,25,55,0.97,7.9,7.4
2901,25,56,1.26,8.5,8.9
2902,25,57,0.38,2.3,9.7
2903,25,58,1.7,12.2,8.4
2904,25,59,1.47,11.6,7.6
2905,25,60,2.45,17.2,8.6
2906,25,61,0.85,6.1,8.3
2907,25,62,2.13,12.4,10.3
2908,25,63,1.41,10.8,7.8
2909,25,64,2.15,14.5,8.9
2910,25,65,2.78,19.6,8.5
2911,25,66,4.01,26.7,9.0
2912,25,67,1.84,15.8,7.0
2913,25,68,2.49,18.6,8.0
2914,25,69,3.05,21.6,8.4
2915,25,70,4.39,29.0,9.1
2916,25,71,4.04,28.3,8.6
2917,25,72,3.3,20.8,9.5
2918,25,73,4.58,31.2,8.8
2919,25,74,3.45,23.4,8.8
2920,25,75,2.29,17.6,7.8
2921,25,76,2.62,19.4,8.1
2922,25,77,5.27,34.5,9.2
2923,25,78,4.61,28.9,9.6
2924,25,79,3.57,25.6,8.4
2925,25,80,2.21,17.0,7.8
2926,25,81,1.5,11.6,7.7
2927,25,82,2.72,16.1,10.2
2928,25,83,1.42,9.6,8.9
2929,25,84,3.09,20.7,9.0
2930,25,85,2.08,15.0,8.4
2931,25,86,2.51,13.7,11.0
2932,25,87,4.1,26.2,9.4
2933,25,88,3.17,23.4,8.1
2934,25,89,3.88,25.8,9.0
2935,25,90,3.37,22.0,9.2
2936,25,91,2.56,19.5,7.9
2937,25,92,4.12,24.9,10.0
2938,25,93,2.44,18.0,8.1
2939,25,94,4.14,26.4,9.4
2940,25,95,3.0,22.1,8.1
2941,25,96,3.33,23.2,8.6
2942,25,97,3.92,25.9,9.1
2943,25,98,3.79,23.9,9.5
2944,25,99,1.89,13.7,8.3
2945,25,100,1.22,8.2,8.9
2946,25,101,1.74,11.8,8.9
2947,25,102,0.47,3.4,8.3
2948,25,103,0.87,6.2,8.4
2949,25,104,2.09,15.0,8.4
2950,25,105,1.58,11.5,8.2
2951,25,106,2.03,14.7,8.3
2952,25,107,2.4,16.8,8.6
2953,25,108,1.99,12.9,9.2
2954,25,109,2.19,14.0,9.4
2955,25,110,4.43,28.4,9.3
2956,25,111,2.67,18.5,8.7
2957,25,112,1.68,11.5,8.7
2958,25,113,2.44,17.6,8.3
2959,25,114,2.66,17.9,8.9
2960,25,115,4.59,28.2,9.8
2961,25,116,1.52,11.3,8.1
2962,25,117,2.07,13.9,8.9
2963,25,118,4.31,27.1,9.5
2964,25,119,0.76,5.9,7.8
2965,25,120,3.83,22.4,10.3
2966,25,121,3.17,18.9,10.0
2967,25,122,2.6,16.6,9.4
2968,25,123,2.49,15.3,9.7
2969,25,124,2.95,17.5,10.1
2970,25,125,1.94,12.0,9.7
2971,25,126,3.63,21.7,10.1
2972,25,127,3.41,23.3,8.8
2973,25,128,2.56,19.6,7.8
2974,25,129,3.97,26.4,9.0
2975,25,130,3.64,25.0,8.7
2976,25,131,3.12,22.8,8.2
2977,25,132,3.9,27.8,8.4
2978,25,133,5.18,33.7,9.2
2979,25,134,5.42,33.7,9.6
2980,25,135,3.03,22.0,8.3
2981,25,136,2.61,19.8,7.9
2982,25,137,4.5,29.0,9.3
2983,25,138,4.38,30.0,8.8
2984,25,139,5.77,35.8,9.7
2985,25,140,5.5,36.3,9.1
2986,25,141,5.72,36.9,9.3
2987,25,142,6.13,38.9,9.5
2988,25,143,4.78,34.9,8.2
2989,25,144,5.82,36.5,9.6
2990,25,145,5.04,32.5,9.3
2991,26,27,1.76,10.9,9.7
2992,26,29,4.95,29.5,10.1
2993,26,30,2.35,14.3,9.8
2994,26,31,2.25,16.2,8.4
2995,26,32,2.47,16.5,9.0
2996,26,33,2.13,17.2,7.4
2997,26,34,2.19,15.0,8.8
2998,26,35,1.11,8.2,8.1
2999,26,36,0.83,6.6,7.5
3000,26,37,6.65,38.1,10.5
3001,26,38,2.1,14.6,8.6
3002,26,39,0.33,2.2,8.8
3003,26,40,2.05,14.6,8.4
3004,26,41,3.57,25.1,8.5
3005,26,42,1.24,9.8,7.6
3006,26,43,1.65,13.1,7.6
3007,26,44,1.74,12.9,8.1
3008,26,45,2.14,14.5,8.8
3009,26,46,1.21,8.6,8.5
3010,26,47,1.93,14.5,8.0
3011,26,48,1.62,11.5,8.4
3012,26,49,0.91,7.1,7.7
3013,26,50,1.05,8.3,7.6
3014,26,51,0.69,4.6,9.0
3015,26,52,1.27,8.7,8.8
3016,26,53,1.75,14.1,7.4
3017,26,54,1.1,8.6,7.7
3018,26,55,1.48,11.4,7.8
3019,26,56,1.32,8.5,9.3
3020,26,57,0.89,5.8,9.2
3021,26,58,1.39,10.7,7.8
3022,26,59,0.97,8.6,6.8
3023,26,60,2.08,15.4,8.1
3024,26,61,1.33,8.9,9.0
3025,26,62,2.64,15.9,10.0
3026,26,63,0.91,7.8,7.0
3027,26,64,1.65,11.5,8.6
3028,26,65,2.28,16.6,8.2
3029,26,66,4.53,30.2,9.0
3030,26,67,2.35,19.3,7.3
3031,26,68,3.0,22.1,8.2
3032,26,69,3.56,25.1,8.5
3033,26,70,5.48,32.9,10.0
3034,26,71,5.28,32.7,9.7
3035,26,72,3.81,24.3,9.4
3036,26,73,5.66,35.1,9.7
3037,26,74,3.96,26.9,8.8
3038,26,75,2.8,21.1,8.0
3039,26,76,3.13,22.9,8.2
3040,26,77,5.04,32.9,9.2
3041,26,78,4.38,27.3,9.6
3042,26,79,4.81,29.9,9.6
3043,26,80,2.72,20.4,8.0
3044,26,81,0.91,7.5,7.3
3045,26,82,3.23,19.6,9.9
3046,26,83,1.72,10.4,10.0
3047,26,84,3.21,21.6,8.9
3048,26,85,1.58,11.9,8.0
3049,26,86,3.02,17.2,10.5
3050,26,87,5.19,30.1,10.3
3051,26,88,4.41,27.8,9.5
3052,26,89,4.39,29.3,9.0
3053,26,90,3.14,20.5,9.2
3054,26,91,3.07,22.9,8.0
3055,26,92,4.01,25.4,9.5
3056,26,93,2.75,18.9,8.7
3057,26,94,3.77,24.6,9.2
3058,26,95,4.04,25.3,9.6
3059,26,96,3.85,26.7,8.6
3060,26,97,5.01,29.8,10.1
3061,26,98,3.42,22.1,9.3
3062,26,99,1.39,10.7,7.8
3063,26,100,1.27,8.3,9.2
3064,26,101,2.25,15.3,8.9
3065,26,102,0.54,4.0,8.1
3066,26,103,1.35,9.0,9.1
3067,26,104,1.59,12.0,8.0
3068,26,105,1.73,11.3,9.2
3069,26,106,1.53,11.7,7.8
3070,26,107,1.9,13.8,8.3
3071,26,108,2.29,13.8,10.0
3072,26,109,2.49,14.8,10.1
3073,26,110,6.59,37.8,10.5
3074,26,111,2.17,15.5,8.4
3075,26,112,1.18,8.5,8.3
3076,26,113,2.07,15.8,7.9
3077,26,114,2.16,14.9,8.7
3078,26,115,4.22,26.4,9.6
3079,26,116,1.22,9.8,7.4
3080,26,117,1.57,10.8,8.7
3081,26,118,3.94,25.4,9.3
3082,26,119,0.9,7.2,7.5
3083,26,120,4.26,25.1,10.2
3084,26,121,3.6,21.7,10.0
3085,26,122,3.03,19.3,9.4
3086,26,123,2.84,16.1,10.5
3087,26,124,3.38,20.2,10.0
3088,26,125,2.37,14.7,9.6
3089,26,126,4.14,25.1,9.9
3090,26,127,3.92,26.8,8.8
3091,26,128,3.07,23.1,8.0
3092,26,129,5.05,30.3,10.0
3093,26,130,4.15,28.5,8.8
3094,26,131,3.63,26.3,8.3
3095,26,132,4.41,31.3,8.5
3096,26,133,6.27,37.6,10.0
3097,26,134,5.93,37.2,9.6
3098,26,135,3.54,25.5,8.3
3099,26,136,3.12,23.3,8.0
3100,26,137,5.01,32.5,9.3
3101,26,138,5.62,34.3,9.8
3102,26,139,6.28,39.2,9.6
3103,26,140,6.01,39.8,9.1
3104,26,141,6.23,40.4,9.2
3105,26,142,6.64,42.3,9.4
3106,26,143,5.6,35.9,9.4
3107,26,144,6.33,40.0,9.5
3108,26,145,5.56,35.9,9.3
3109,27,29,4.42,27.9,9.5
3110,27,30,1.24,8.5,8.7
3111,27,31,3.94,27.3,8.6
3112,27,32,1.38,9.9,8.3
3113,27,33,2.18,16.1,8.1
3114,27,34,1.62,11.9,8.2
3115,27,35,2.79,19.4,8.6
3116,27,36,1.72,11.1,9.3
3117,27,37,4.48,29.1,9.3
3118,27,38,4.18,26.9,9.3
3119,27,39,1.47,10.0,8.8
3120,27,40,3.89,26.7,8.7
3121,27,41,3.06,21.9,8.4
3122,27,42,2.13,14.3,8.9
3123,27,43,3.33,24.2,8.2
3124,27,44,3.41,24.2,8.4
3125,27,45,1.4,10.3,8.1
3126,27,46,1.26,7.5,10.2
3127,27,47,3.86,27.8,8.3
3128,27,48,3.32,23.8,8.4
3129,27,49,2.04,14.0,8.8
3130,27,50,1.94,12.7,9.2
3131,27,51,1.11,7.8,8.6
3132,27,52,1.72,9.8,10.6
3133,27,53,1.8,13.0,8.3
3134,27,54,2.79,19.6,8.5
3135,27,55,1.34,9.3,8.6
3136,27,56,0.64,5.3,7.2
3137,27,57,0.96,5.6,10.2
3138,27,58,2.98,18.0,9.9
3139,27,59,2.88,19.9,8.7
3140,27,60,3.39,21.1,9.6
3141,27,61,1.79,10.0,10.7
3142,27,62,1.53,10.1,9.1
3143,27,63,2.71,20.0,8.1
3144,27,64,3.32,23.1,8.6
3145,27,65,4.43,30.1,8.8
3146,27,66,3.4,23.3,8.8
3147,27,67,2.39,18.2,7.9
3148,27,68,3.05,20.9,8.7
3149,27,69,2.43,18.2,8.0
3150,27,70,4.95,31.3,9.5
3151,27,71,4.6,30.7,9.0
3152,27,72,3.86,23.1,10.0
3153,27,73,5.13,33.5,9.2
3154,27,74,4.01,25.8,9.3
3155,27,75,2.85,19.9,8.6
3156,27,76,3.18,21.7,8.8
3157,27,77,5.83,36.8,9.5
3158,27,78,5.17,31.2,9.9
3159,27,79,4.13,27.9,8.9
3160,27,80,2.77,19.3,8.6
3161,27,81,2.52,17.4,8.7
3162,27,82,2.12,13.8,9.2
3163,27,83,2.03,14.0,8.7
3164,27,84,3.65,23.0,9.5
3165,27,85,2.5,17.9,8.4
3166,27,86,1.91,11.4,10.0
3167,27,87,4.66,28.6,9.8
3168,27,88,3.73,25.8,8.7
3169,27,89,4.44,28.1,9.5
3170,27,90,3.93,24.4,9.7
3171,27,91,3.11,21.8,8.6
3172,27,92,4.72,29.3,9.7
3173,27,93,3.05,22.5,8.1
3174,27,94,5.07,30.3,10.0
3175,27,95,3.56,24.4,8.7
3176,27,96,3.89,25.6,9.1
3177,27,97,4.48,28.2,9.5
3178,27,98,4.72,27.8,10.2
3179,27,99,3.07,21.7,8.5
3180,27,100,0.59,5.1,7.0
3181,27,101,1.5,10.9,8.3
3182,27,102,1.55,10.6,8.8
3183,27,103,1.81,10.1,10.8
3184,27,104,2.49,17.9,8.3
3185,27,105,1.69,12.9,7.8
3186,27,106,3.33,23.9,8.4
3187,27,107,3.7,26.0,8.6
3188,27,108,2.37,15.8,9.0
3189,27,109,2.86,18.5,9.3
3190,27,110,4.43,28.7,9.2
3191,27,111,4.25,27.8,9.2
3192,27,112,2.86,19.6,8.7
3193,27,113,3.38,21.4,9.5
3194,27,114,4.24,27.2,9.3
3195,27,115,5.53,32.0,10.4
3196,27,116,2.55,17.1,9.0
3197,27,117,3.24,22.2,8.8
3198,27,118,5.24,31.0,10.1
3199,27,119,1.78,11.6,9.2
3200,27,120,2.5,14.2,10.5
3201,27,121,1.85,10.8,10.3
3202,27,122,1.27,8.4,9.1
3203,27,123,1.16,7.2,9.7
3204,27,124,1.63,9.3,10.5
3205,27,125,0.61,3.8,9.6
3206,27,126,3.03,19.4,9.4
3207,27,127,2.8,19.8,8.5
3208,27,128,3.12,22.0,8.5
3209,27,129,4.53,28.7,9.5
3210,27,130,4.2,27.4,9.2
3211,27,131,3.68,25.2,8.8
3212,27,132,4.46,30.1,8.9
3213,27,133,5.74,36.0,9.6
3214,27,134,5.98,36.1,9.9
3215,27,135,3.59,24.4,8.8
3216,27,136,3.16,22.1,8.6
3217,27,137,5.06,31.4,9.7
3218,27,138,4.94,32.3,9.2
3219,27,139,6.33,38.1,10.0
3220,27,140,6.06,38.7,9.4
3221,27,141,6.27,39.3,9.6
3222,27,142,6.68,41.2,9.7
3223,27,143,5.34,37.2,8.6
3224,27,144,6.38,38.9,9.9
3225,27,145,5.6,34.8,9.7
3226,29,30,3.34,21.2,9.5
3227,29,31,5.73,35.4,9.7
3228,29,32,2.74,17.7,9.3
3229,29,33,2.28,14.6,9.4
3230,29,34,2.65,18.4,8.7
3231,29,35,4.58,27.4,10.0
3232,29,36,3.49,22.3,9.4
3233,29,37,1.7,8.7,11.8
3234,29,38,4.75,27.8,10.3
3235,29,39,4.69,30.0,9.4
3236,29,40,5.52,31.9,10.4
3237,29,41,1.54,10.8,8.6
3238,29,42,3.91,21.9,10.7
3239,29,43,5.12,32.3,9.5
3240,29,44,5.09,30.2,10.1
3241,29,45,3.08,21.6,8.6
3242,29,46,4.04,24.9,9.7
3243,29,47,5.07,30.6,9.9
3244,29,48,5.11,31.8,9.6
3245,29,49,4.38,25.7,10.2
3246,29,50,3.68,21.9,10.1
3247,29,51,5.01,31.6,9.5
3248,29,52,3.62,21.4,10.1
3249,29,53,3.55,19.9,10.7
3250,29,54,4.58,27.6,9.9
3251,29,55,3.8,23.9,9.5
3252,29,56,5.65,35.9,9.4
3253,29,57,4.46,27.3,9.8
3254,29,58,3.55,18.9,11.3
3255,29,59,4.67,28.0,10.0
3256,29,60,3.96,21.9,10.8
3257,29,61,3.63,22.0,9.9
3258,29,62,2.7,17.4,9.3
3259,29,63,5.48,35.4,9.3
3260,29,64,5.12,31.2,9.8
3261,29,65,6.23,38.2,9.8
3262,29,66,1.52,9.4,9.7
3263,29,67,2.48,15.5,9.6
3264,29,68,1.68,11.4,8.8
3265,29,69,2.17,12.6,10.4
3266,29,70,1.24,9.3,8.0
3267,29,71,2.42,17.6,8.2
3268,29,72,4.53,23.7,11.5
3269,29,73,1.42,11.6,7.4
3270,29,74,1.44,11.0,7.9
3271,29,75,1.88,12.3,9.2
3272,29,76,1.56,10.7,8.7
3273,29,77,3.06,23.8,7.7
3274,29,78,2.68,18.9,8.5
3275,29,79,2.12,15.5,8.2
3276,29,80,2.54,15.8,9.7
3277,29,81,4.31,25.4,10.2
3278,29,82,2.8,16.9,10.0
3279,29,83,5.78,36.3,9.5
3280,29,84,4.32,23.6,11.0
3281,29,85,6.71,41.0,9.8
3282,29,86,2.95,18.7,9.5
3283,29,87,0.95,6.6,8.7
3284,29,88,2.27,16.5,8.3
3285,29,89,1.77,13.1,8.1
3286,29,90,4.6,24.9,11.1
3287,29,91,2.42,17.3,8.4
3288,29,92,8.87,53.0,10.1
3289,29,93,7.44,46.0,9.7
3290,29,94,5.65,31.2,10.9
3291,29,95,2.44,17.1,8.6
3292,29,96,1.36,11.1,7.4
3293,29,97,0.77,6.3,7.4
3294,29,98,5.3,28.7,11.1
3295,29,99,5.19,31.5,9.9
3296,29,100,5.6,35.6,9.4
3297,29,101,2.62,17.1,9.2
3298,29,102,4.86,30.8,9.5
3299,29,103,3.65,22.1,9.9
3300,29,104,6.72,41.0,9.8
3301,29,105,5.96,38.9,9.2
3302,29,106,6.1,39.3,9.3
3303,29,107,6.47,41.4,9.4
3304,29,108,6.34,39.7,9.6
3305,29,109,6.54,40.8,9.6
3306,29,110,1.65,8.4,11.8
3307,29,111,4.82,28.7,10.1
3308,29,112,4.65,27.7,10.1
3309,29,113,3.95,22.3,10.6
3310,29,114,4.82,28.1,10.3
3311,29,115,6.1,32.9,11.1
3312,29,116,3.94,21.5,11.0
3313,29,117,5.04,30.2,10.0
3314,29,118,5.82,31.9,10.9
3315,29,119,3.5,21.7,9.7
3316,29,120,4.79,29.0,9.9
3317,29,121,4.51,27.3,9.9
3318,29,122,4.09,25.9,9.5
3319,29,123,5.11,31.3,9.8
3320,29,124,5.47,32.2,10.2
3321,29,125,4.6,28.1,9.8
3322,29,126,3.1,18.9,9.9
3323,29,127,1.6,9.7,9.9
3324,29,128,2.84,19.6,8.7
3325,29,129,0.82,6.8,7.3
3326,29,130,1.67,12.9,7.8
3327,29,131,1.21,7.9,9.2
3328,29,132,1.82,14.9,7.4
3329,29,133,2.03,14.1,8.7
3330,29,134,3.31,21.0,9.5
3331,29,135,1.68,12.4,8.1
3332,29,136,2.75,19.5,8.5
3333,29,137,2.39,16.3,8.8
3334,29,138,2.66,18.3,8.7
3335,29,139,3.66,23.1,9.5
3336,29,140,3.39,23.6,8.6
3337,29,141,3.61,24.2,9.0
3338,29,142,4.02,26.1,9.2
3339,29,143,3.36,23.5,8.6
3340,29,144,3.72,23.8,9.4
3341,29,145,2.94,19.7,8.9
3342,30,31,4.63,29.6,9.4
3343,30,32,1.07,7.3,8.8
3344,30,33,1.92,15.1,7.7
3345,30,34,1.75,11.4,9.2
3346,30,35,3.48,21.6,9.7
3347,30,36,2.29,13.8,10.0
3348,30,37,3.65,23.8,9.2
3349,30,38,4.53,28.9,9.4
3350,30,39,2.3,15.6,8.9
3351,30,40,4.58,28.9,9.5
3352,30,41,2.23,16.7,8.0
3353,30,42,2.82,16.5,10.2
3354,30,43,4.02,26.4,9.1
3355,30,44,4.1,26.5,9.3
3356,30,45,1.39,9.6,8.7
3357,30,46,1.62,9.5,10.2
3358,30,47,4.55,30.0,9.1
3359,30,48,4.01,26.0,9.3
3360,30,49,3.27,19.9,9.9
3361,30,50,2.63,14.9,10.6
3362,30,51,1.94,13.3,8.8
3363,30,52,2.08,11.8,10.6
3364,30,53,2.15,15.0,8.6
3365,30,54,3.48,21.8,9.6
3366,30,55,1.98,12.4,9.5
3367,30,56,2.15,14.9,8.6
3368,30,57,1.8,11.2,9.6
3369,30,58,3.33,20.0,10.0
3370,30,59,3.57,22.1,9.7
3371,30,60,3.74,23.1,9.7
3372,30,61,2.14,12.0,10.7
3373,30,62,0.7,4.8,8.7
3374,30,63,3.54,23.8,8.9
3375,30,64,4.01,25.4,9.5
3376,30,65,5.12,32.4,9.5
3377,30,66,2.55,15.1,10.1
3378,30,67,2.75,20.2,8.2
3379,30,68,3.41,22.9,8.9
3380,30,69,1.6,10.9,8.8
3381,30,70,3.55,29.6,7.2
3382,30,71,4.96,32.7,9.1
3383,30,72,4.21,25.2,10.0
3384,30,73,3.74,31.9,7.0
3385,30,74,4.36,27.8,9.4
3386,30,75,3.21,21.9,8.8
3387,30,76,3.53,23.8,8.9
3388,30,77,6.18,38.8,9.6
3389,30,78,5.53,33.2,10.0
3390,30,79,4.48,29.9,9.0
3391,30,80,3.12,21.3,8.8
3392,30,81,3.21,19.6,9.8
3393,30,82,0.89,5.2,10.1
3394,30,83,2.86,19.6,8.8
3395,30,84,4.0,25.1,9.6
3396,30,85,3.33,23.5,8.5
3397,30,86,0.67,2.9,14.0
3398,30,87,2.86,24.8,6.9
3399,30,88,4.08,27.8,8.8
3400,30,89,4.79,30.2,9.5
3401,30,90,4.28,26.4,9.7
3402,30,91,3.47,23.8,8.7
3403,30,92,5.56,34.9,9.6
3404,30,93,3.88,28.0,8.3
3405,30,94,5.43,32.3,10.1
3406,30,95,3.91,26.5,8.9
3407,30,96,4.25,27.6,9.2
3408,30,97,3.08,26.6,7.0
3409,30,98,5.08,29.8,10.2
3410,30,99,3.76,23.9,9.4
3411,30,100,2.11,14.7,8.6
3412,30,101,1.24,8.5,8.8
3413,30,102,2.38,16.1,8.9
3414,30,103,2.16,12.1,10.7
3415,30,104,3.32,23.4,8.5
3416,30,105,2.52,18.5,8.2
3417,30,106,4.16,27.7,9.0
3418,30,107,4.53,29.8,9.1
3419,30,108,3.2,21.4,9.0
3420,30,109,3.95,24.8,9.6
3421,30,110,3.59,23.5,9.2
3422,30,111,4.6,29.8,9.3
3423,30,112,3.55,21.9,9.7
3424,30,113,3.73,23.4,9.5
3425,30,114,4.6,29.2,9.4
3426,30,115,5.88,34.1,10.4
3427,30,116,3.24,19.3,10.1
3428,30,117,3.93,24.4,9.7
3429,30,118,5.6,33.0,10.2
3430,30,119,2.47,13.8,10.7
3431,30,120,2.03,12.6,9.7
3432,30,121,1.76,10.8,9.7
3433,30,122,1.33,9.4,8.5
3434,30,123,2.36,14.9,9.5
3435,30,124,2.72,15.8,10.4
