to,from,ID
15,70,8137
73,133,8138
15,76,8139
15,77,8140
15,74,8141
15,75,8142
73,134,8143
15,78,8144
15,79,8145
73,135,8146
79,94,8147
73,136,8148
32,99,8149
32,98,8150
32,97,8151
32,96,8152
32,95,8153
73,137,8154
32,93,8155
32,92,8156
32,91,8157
32,90,8158
73,138,8159
73,139,8160
30,144,8161
30,145,8162
30,142,8163
30,143,8164
30,140,8165
30,141,8166
46,109,8167
46,108,8168
46,101,8169
46,100,8170
46,103,8171
46,102,8172
46,105,8173
46,104,8174
46,107,8175
46,106,8176
17,143,8177
17,142,8178
17,141,8179
17,140,8180
17,145,8181
17,144,8182
52,139,8183
52,138,8184
52,137,8185
52,136,8186
52,135,8187
52,134,8188
52,133,8189
52,132,8190
52,131,8191
52,130,8192
113,118,8193
113,119,8194
113,114,8195
113,115,8196
113,116,8197
113,117,8198
35,41,8199
35,40,8200
35,43,8201
116,129,8202
35,45,8203
35,44,8204
35,47,8205
35,46,8206
35,49,8207
35,48,8208
103,108,8209
103,109,8210
75,109,8211
75,108,8212
58,59,8213
75,103,8214
75,102,8215
75,101,8216
75,100,8217
103,104,8218
40,87,8219
103,106,8220
103,107,8221
72,131,8222
72,130,8223
72,133,8224
72,132,8225
72,135,8226
72,134,8227
72,137,8228
72,136,8229
72,139,8230
72,138,8231
29,35,8232
29,34,8233
29,37,8234
29,36,8235
29,31,8236
29,30,8237
29,33,8238
29,32,8239
29,39,8240
29,38,8241
111,116,8242
111,117,8243
75,78,8244
75,79,8245
75,76,8246
75,77,8247
71,136,8248
71,137,8249
71,134,8250
71,135,8251
71,132,8252
71,133,8253
71,130,8254
71,131,8255
71,138,8256
71,139,8257
25,31,8258
25,30,8259
25,33,8260
25,32,8261
25,35,8262
25,34,8263
25,37,8264
25,36,8265
25,39,8266
25,38,8267
10,117,8268
10,116,8269
10,115,8270
10,114,8271
10,113,8272
10,112,8273
10,111,8274
10,110,8275
10,119,8276
10,118,8277
84,96,8278
84,97,8279
84,94,8280
84,95,8281
84,92,8282
84,93,8283
35,138,8284
35,139,8285
35,136,8286
35,137,8287
35,134,8288
35,135,8289
35,132,8290
35,133,8291
35,130,8292
35,131,8293
106,129,8294
106,128,8295
73,76,8296
73,77,8297
73,74,8298
73,75,8299
106,123,8300
106,122,8301
106,121,8302
106,120,8303
106,127,8304
106,126,8305
106,125,8306
106,124,8307
59,98,8308
59,99,8309
59,94,8310
59,95,8311
59,96,8312
59,97,8313
59,90,8314
59,91,8315
59,92,8316
59,93,8317
41,106,8318
95,118,8319
95,119,8320
95,116,8321
95,117,8322
95,114,8323
95,115,8324
95,112,8325
95,113,8326
95,110,8327
95,111,8328
41,101,8329
84,90,8330
84,91,8331
44,98,8332
44,99,8333
12,117,8334
12,116,8335
84,98,8336
84,99,8337
44,90,8338
44,91,8339
17,117,8340
5,117,8341
6,7,8342
11,37,8343
48,67,8344
48,66,8345
48,65,8346
48,64,8347
48,63,8348
48,62,8349
48,61,8350
48,60,8351
48,69,8352
48,68,8353
11,39,8354
5,112,8355
23,68,8356
23,69,8357
87,142,8358
87,143,8359
87,144,8360
87,145,8361
23,60,8362
23,61,8363
23,62,8364
23,63,8365
23,64,8366
23,65,8367
23,66,8368
23,67,8369
68,134,8370
68,135,8371
68,136,8372
68,137,8373
68,130,8374
68,131,8375
68,132,8376
68,133,8377
8,44,8378
8,45,8379
8,46,8380
8,47,8381
68,138,8382
68,139,8383
8,42,8384
8,43,8385
92,131,8386
6,89,8387
76,96,8388
76,95,8389
76,93,8390
76,92,8391
89,144,8392
89,145,8393
89,142,8394
89,143,8395
89,140,8396
89,141,8397
112,116,8398
84,143,8399
84,142,8400
84,141,8401
84,140,8402
84,145,8403
84,144,8404
78,120,8405
78,121,8406
78,122,8407
78,123,8408
78,124,8409
78,125,8410
78,126,8411
78,127,8412
78,128,8413
78,129,8414
20,61,8415
20,60,8416
20,63,8417
20,62,8418
20,65,8419
20,64,8420
20,67,8421
20,66,8422
20,69,8423
20,68,8424
73,78,8425
4,126,8426
4,127,8427
4,124,8428
4,125,8429
4,122,8430
4,123,8431
4,120,8432
4,121,8433
4,128,8434
4,129,8435
55,98,8436
55,99,8437
55,90,8438
55,91,8439
55,92,8440
55,93,8441
55,94,8442
55,95,8443
55,96,8444
55,97,8445
24,42,8446
7,49,8447
7,48,8448
7,41,8449
7,40,8450
7,43,8451
7,42,8452
7,45,8453
7,44,8454
7,47,8455
7,46,8456
30,67,8457
60,112,8458
60,113,8459
60,110,8460
60,111,8461
60,116,8462
60,117,8463
60,114,8464
60,115,8465
60,118,8466
60,119,8467
39,92,8468
39,93,8469
39,90,8470
39,91,8471
39,96,8472
39,97,8473
39,94,8474
39,95,8475
39,98,8476
39,99,8477
15,58,8478
15,59,8479
15,50,8480
15,51,8481
15,52,8482
15,53,8483
15,54,8484
15,55,8485
15,56,8486
15,57,8487
86,112,8488
36,48,8489
36,49,8490
58,131,8491
58,130,8492
58,133,8493
58,132,8494
58,135,8495
58,134,8496
58,137,8497
58,136,8498
58,139,8499
58,138,8500
86,113,8501
46,123,8502
46,122,8503
46,121,8504
46,120,8505
46,127,8506
46,126,8507
46,125,8508
46,124,8509
46,129,8510
46,128,8511
11,145,8512
11,144,8513
116,144,8514
116,145,8515
31,49,8516
31,48,8517
31,45,8518
31,44,8519
39,40,8520
103,122,8521
103,123,8522
103,120,8523
103,121,8524
103,126,8525
103,127,8526
103,124,8527
103,125,8528
35,67,8529
35,66,8530
103,128,8531
103,129,8532
35,63,8533
35,62,8534
35,61,8535
35,60,8536
72,119,8537
72,118,8538
72,113,8539
72,112,8540
72,111,8541
72,110,8542
72,117,8543
72,116,8544
72,115,8545
72,114,8546
113,136,8547
113,137,8548
113,134,8549
113,135,8550
113,132,8551
113,133,8552
113,130,8553
113,131,8554
47,139,8555
113,138,8556
113,139,8557
47,138,8558
71,110,8559
71,111,8560
71,112,8561
71,113,8562
71,114,8563
71,115,8564
71,116,8565
71,117,8566
71,118,8567
71,119,8568
63,64,8569
63,65,8570
63,66,8571
63,67,8572
18,126,8573
63,69,8574
39,49,8575
51,94,8576
51,95,8577
51,96,8578
51,97,8579
51,90,8580
51,91,8581
51,92,8582
51,93,8583
18,127,8584
51,98,8585
51,99,8586
35,118,8587
35,119,8588
35,110,8589
35,111,8590
35,112,8591
35,113,8592
35,114,8593
35,115,8594
35,116,8595
35,117,8596
4,7,8597
4,6,8598
4,5,8599
4,9,8600
4,8,8601
95,138,8602
95,139,8603
95,130,8604
95,131,8605
95,132,8606
95,133,8607
95,134,8608
95,135,8609
95,136,8610
95,137,8611
41,42,8612
41,43,8613
41,46,8614
41,47,8615
108,109,8616
106,107,8617
106,109,8618
106,108,8619
11,87,8620
11,86,8621
11,85,8622
11,84,8623
11,83,8624
11,82,8625
11,81,8626
11,80,8627
11,89,8628
11,88,8629
44,74,8630
96,115,8631
96,114,8632
96,117,8633
96,116,8634
96,111,8635
96,110,8636
96,113,8637
96,112,8638
96,119,8639
96,118,8640
44,75,8641
68,76,8642
68,77,8643
68,74,8644
68,75,8645
68,72,8646
68,73,8647
68,70,8648
68,71,8649
68,78,8650
68,79,8651
48,89,8652
48,88,8653
48,85,8654
48,84,8655
48,87,8656
48,86,8657
48,81,8658
48,80,8659
48,83,8660
48,82,8661
5,74,8662
16,18,8663
87,128,8664
87,129,8665
87,122,8666
87,123,8667
87,120,8668
87,121,8669
87,126,8670
87,127,8671
87,124,8672
87,125,8673
26,132,8674
26,133,8675
26,130,8676
8,69,8677
26,136,8678
26,137,8679
26,134,8680
26,135,8681
8,62,8682
8,63,8683
8,60,8684
8,61,8685
8,66,8686
8,67,8687
8,64,8688
5,88,8689
133,138,8690
133,139,8691
133,134,8692
133,135,8693
133,136,8694
133,137,8695
5,75,8696
93,145,8697
93,144,8698
78,142,8699
93,143,8700
78,140,8701
78,141,8702
78,144,8703
93,142,8704
93,141,8705
20,49,8706
20,48,8707
20,47,8708
20,46,8709
20,45,8710
20,44,8711
20,43,8712
20,42,8713
20,41,8714
20,40,8715
47,88,8716
47,89,8717
4,108,8718
4,109,8719
4,104,8720
4,105,8721
4,106,8722
4,107,8723
4,100,8724
4,101,8725
4,102,8726
4,103,8727
81,82,8728
81,83,8729
81,86,8730
81,87,8731
81,84,8732
81,85,8733
81,88,8734
81,89,8735
44,79,8736
47,76,8737
60,138,8738
60,139,8739
60,134,8740
60,135,8741
60,136,8742
60,137,8743
60,130,8744
60,131,8745
60,132,8746
60,133,8747
75,92,8748
33,77,8749
47,140,8750
47,141,8751
47,142,8752
33,71,8753
75,98,8754
58,119,8755
58,118,8756
58,113,8757
58,112,8758
58,111,8759
58,110,8760
58,117,8761
58,116,8762
58,115,8763
58,114,8764
3,81,8765
3,80,8766
3,83,8767
3,82,8768
3,85,8769
3,84,8770
3,87,8771
3,86,8772
3,89,8773
3,88,8774
40,52,8775
40,53,8776
40,50,8777
40,51,8778
40,56,8779
40,57,8780
40,54,8781
40,55,8782
40,58,8783
40,59,8784
63,119,8785
63,118,8786
120,145,8787
120,144,8788
63,113,8789
63,112,8790
120,141,8791
120,140,8792
120,143,8793
120,142,8794
19,65,8795
19,64,8796
19,67,8797
19,66,8798
19,61,8799
19,60,8800
125,128,8801
125,129,8802
125,126,8803
125,127,8804
19,69,8805
19,68,8806
74,79,8807
74,78,8808
53,129,8809
53,128,8810
53,125,8811
53,124,8812
53,127,8813
53,126,8814
53,121,8815
53,120,8816
53,123,8817
53,122,8818
47,48,8819
47,49,8820
30,102,8821
30,103,8822
30,100,8823
30,101,8824
30,106,8825
30,107,8826
30,104,8827
30,105,8828
30,108,8829
30,109,8830
16,119,8831
16,118,8832
16,115,8833
16,114,8834
16,117,8835
16,116,8836
16,111,8837
16,110,8838
16,113,8839
16,112,8840
29,79,8841
29,78,8842
73,142,8843
29,71,8844
29,70,8845
29,73,8846
29,72,8847
29,75,8848
29,74,8849
29,77,8850
29,76,8851
35,52,8852
35,53,8853
35,50,8854
35,51,8855
35,56,8856
35,57,8857
35,54,8858
30,83,8859
35,55,8860
30,85,8861
20,116,8862
20,117,8863
20,114,8864
20,115,8865
20,112,8866
20,113,8867
20,110,8868
20,111,8869
10,95,8870
20,118,8871
20,119,8872
10,94,8873
10,99,8874
10,98,8875
82,123,8876
82,122,8877
82,121,8878
82,120,8879
82,127,8880
82,126,8881
82,125,8882
82,124,8883
82,129,8884
82,128,8885
87,140,8886
87,141,8887
134,142,8888
108,124,8889
108,127,8890
108,126,8891
108,121,8892
108,120,8893
108,123,8894
108,122,8895
108,129,8896
108,128,8897
129,144,8898
129,145,8899
129,140,8900
129,141,8901
129,142,8902
129,143,8903
76,128,8904
76,129,8905
76,126,8906
76,127,8907
76,124,8908
76,125,8909
76,122,8910
76,123,8911
76,120,8912
76,121,8913
11,69,8914
11,68,8915
11,65,8916
11,64,8917
11,67,8918
11,66,8919
11,61,8920
11,60,8921
11,63,8922
11,62,8923
96,139,8924
96,138,8925
96,137,8926
96,136,8927
96,135,8928
96,134,8929
96,133,8930
96,132,8931
96,131,8932
96,130,8933
9,83,8934
9,82,8935
9,81,8936
9,80,8937
9,87,8938
9,86,8939
9,85,8940
9,84,8941
8,48,8942
9,89,8943
9,88,8944
8,49,8945
12,144,8946
12,145,8947
12,142,8948
12,143,8949
12,140,8950
12,141,8951
8,40,8952
8,41,8953
24,27,8954
31,145,8955
31,144,8956
31,143,8957
31,142,8958
31,141,8959
31,140,8960
26,118,8961
26,119,8962
26,114,8963
26,115,8964
26,116,8965
26,117,8966
26,110,8967
26,111,8968
26,112,8969
26,113,8970
47,135,8971
47,134,8972
47,137,8973
47,136,8974
47,131,8975
47,130,8976
47,133,8977
54,98,8978
54,97,8979
54,96,8980
54,95,8981
54,94,8982
54,93,8983
54,92,8984
54,91,8985
54,90,8986
92,93,8987
6,63,8988
92,95,8989
92,94,8990
92,97,8991
92,96,8992
92,99,8993
92,98,8994
12,14,8995
89,108,8996
89,109,8997
12,17,8998
89,102,8999
89,103,9000
89,100,9001
89,101,9002
89,106,9003
89,107,9004
89,104,9005
89,105,9006
87,104,9007
87,105,9008
87,106,9009
87,107,9010
87,100,9011
87,101,9012
87,102,9013
87,103,9014
87,108,9015
87,109,9016
126,129,9017
126,128,9018
126,127,9019
76,141,9020
57,114,9021
3,8,9022
3,9,9023
57,115,9024
3,4,9025
3,5,9026
3,6,9027
3,7,9028
57,116,9029
59,71,9030
57,110,9031
57,111,9032
57,112,9033
73,128,9034
73,125,9035
66,143,9036
73,124,9037
66,142,9038
57,118,9039
57,119,9040
105,139,9041
3,69,9042
3,68,9043
3,67,9044
3,66,9045
3,65,9046
105,138,9047
3,63,9048
3,62,9049
3,61,9050
3,60,9051
63,133,9052
63,132,9053
63,131,9054
63,130,9055
114,117,9056
114,116,9057
114,115,9058
63,134,9059
40,70,9060
40,71,9061
114,119,9062
114,118,9063
40,74,9064
40,75,9065
40,76,9066
40,77,9067
105,133,9068
74,129,9069
19,43,9070
19,42,9071
19,41,9072
19,40,9073
19,47,9074
19,46,9075
19,45,9076
19,44,9077
125,140,9078
125,141,9079
125,142,9080
125,143,9081
125,144,9082
125,145,9083
119,138,9084
119,139,9085
119,130,9086
119,131,9087
119,132,9088
119,133,9089
119,134,9090
119,135,9091
119,136,9092
119,137,9093
8,139,9094
8,138,9095
30,128,9096
30,129,9097
8,131,9098
8,130,9099
30,126,9100
30,127,9101
30,120,9102
30,121,9103
30,122,9104
30,123,9105
37,48,9106
16,137,9107
16,136,9108
16,135,9109
16,134,9110
16,133,9111
16,132,9112
16,131,9113
16,130,9114
16,139,9115
16,138,9116
53,107,9117
53,106,9118
53,105,9119
53,104,9120
53,103,9121
53,102,9122
53,101,9123
53,100,9124
48,139,9125
53,109,9126
53,108,9127
45,47,9128
37,118,9129
37,119,9130
37,116,9131
37,117,9132
37,114,9133
37,115,9134
37,112,9135
37,113,9136
37,110,9137
37,111,9138
40,98,9139
29,57,9140
29,56,9141
29,55,9142
29,54,9143
29,53,9144
29,52,9145
29,51,9146
29,50,9147
29,59,9148
29,58,9149
7,38,9150
138,139,9151
20,130,9152
20,131,9153
20,132,9154
20,133,9155
20,134,9156
20,135,9157
20,136,9158
20,137,9159
20,138,9160
20,139,9161
135,139,9162
24,90,9163
24,91,9164
24,92,9165
24,93,9166
24,94,9167
24,95,9168
24,96,9169
24,97,9170
24,98,9171
24,99,9172
24,145,9173
24,144,9174
24,141,9175
24,140,9176
24,143,9177
24,142,9178
62,81,9179
62,80,9180
62,83,9181
62,82,9182
62,85,9183
62,84,9184
62,87,9185
62,86,9186
62,89,9187
62,88,9188
49,68,9189
49,69,9190
49,60,9191
49,61,9192
49,62,9193
49,63,9194
49,64,9195
49,65,9196
49,66,9197
49,67,9198
69,126,9199
69,127,9200
69,124,9201
69,125,9202
69,122,9203
69,123,9204
69,120,9205
69,121,9206
69,128,9207
69,129,9208
72,93,9209
14,88,9210
14,89,9211
72,92,9212
14,84,9213
14,85,9214
14,86,9215
14,87,9216
14,80,9217
14,81,9218
14,82,9219
14,83,9220
76,108,9221
76,109,9222
72,90,9223
76,100,9224
76,101,9225
76,102,9226
76,103,9227
76,104,9228
76,105,9229
76,106,9230
76,107,9231
11,49,9232
11,48,9233
45,117,9234
11,43,9235
11,42,9236
11,41,9237
11,40,9238
11,47,9239
11,46,9240
11,45,9241
35,120,9242
92,102,9243
92,103,9244
92,100,9245
92,101,9246
92,106,9247
92,107,9248
92,104,9249
92,105,9250
92,108,9251
92,109,9252
30,55,9253
30,54,9254
30,57,9255
30,56,9256
30,51,9257
30,50,9258
30,53,9259
30,52,9260
30,59,9261
30,58,9262
69,73,9263
33,92,9264
31,129,9265
31,128,9266
8,29,9267
31,121,9268
31,120,9269
31,123,9270
8,25,9271
8,22,9272
31,124,9273
31,127,9274
8,21,9275
121,144,9276
121,145,9277
121,140,9278
121,141,9279
121,142,9280
121,143,9281
136,137,9282
136,139,9283
136,138,9284
47,119,9285
47,118,9286
47,117,9287
47,116,9288
47,115,9289
47,114,9290
22,50,9291
47,112,9292
47,111,9293
47,110,9294
89,124,9295
89,125,9296
89,126,9297
89,127,9298
89,120,9299
89,121,9300
89,122,9301
89,123,9302
89,128,9303
89,129,9304
45,116,9305
122,145,9306
122,144,9307
122,143,9308
122,142,9309
122,141,9310
122,140,9311
5,6,9312
5,7,9313
56,111,9314
56,110,9315
56,113,9316
56,112,9317
56,115,9318
56,114,9319
56,117,9320
56,116,9321
56,119,9322
56,118,9323
86,87,9324
62,127,9325
62,126,9326
126,143,9327
126,142,9328
126,141,9329
126,140,9330
126,145,9331
126,144,9332
102,134,9333
102,135,9334
102,136,9335
102,137,9336
102,130,9337
102,131,9338
53,69,9339
53,68,9340
53,67,9341
53,66,9342
53,65,9343
53,64,9344
53,63,9345
53,62,9346
53,61,9347
53,60,9348
4,140,9349
4,141,9350
4,142,9351
4,143,9352
4,144,9353
4,145,9354
7,71,9355
92,143,9356
30,68,9357
95,105,9358
95,104,9359
95,107,9360
95,106,9361
95,101,9362
95,100,9363
114,139,9364
114,138,9365
114,135,9366
114,134,9367
114,137,9368
114,136,9369
114,131,9370
114,130,9371
114,133,9372
114,132,9373
19,29,9374
19,21,9375
19,20,9376
19,23,9377
19,22,9378
19,25,9379
19,24,9380
19,27,9381
19,26,9382
36,68,9383
36,69,9384
36,62,9385
36,63,9386
36,60,9387
36,61,9388
36,66,9389
36,67,9390
36,64,9391
36,65,9392
8,117,9393
8,116,9394
8,115,9395
8,114,9396
8,113,9397
8,112,9398
8,111,9399
8,110,9400
8,119,9401
8,118,9402
3,45,9403
3,44,9404
3,47,9405
3,46,9406
3,41,9407
3,40,9408
3,43,9409
3,42,9410
3,49,9411
3,48,9412
7,77,9413
117,118,9414
117,119,9415
37,138,9416
37,139,9417
37,130,9418
37,131,9419
37,132,9420
37,133,9421
37,134,9422
37,135,9423
37,136,9424
37,137,9425
98,139,9426
98,138,9427
98,135,9428
98,134,9429
98,137,9430
98,136,9431
98,131,9432
98,130,9433
98,133,9434
98,132,9435
22,136,9436
22,137,9437
22,134,9438
22,135,9439
79,129,9440
79,128,9441
22,130,9442
22,131,9443
79,125,9444
79,124,9445
79,127,9446
79,126,9447
79,121,9448
79,120,9449
79,123,9450
79,122,9451
12,13,9452
61,76,9453
9,145,9454
74,75,9455
21,93,9456
21,92,9457
21,91,9458
21,90,9459
21,97,9460
21,96,9461
21,95,9462
21,94,9463
21,99,9464
21,98,9465
67,95,9466
67,94,9467
67,97,9468
67,96,9469
67,91,9470
67,90,9471
67,93,9472
67,92,9473
67,99,9474
67,98,9475
57,138,9476
57,139,9477
24,78,9478
24,79,9479
24,76,9480
24,77,9481
24,74,9482
24,75,9483
24,72,9484
24,73,9485
24,70,9486
24,71,9487
69,100,9488
69,101,9489
69,102,9490
69,103,9491
69,104,9492
69,105,9493
69,106,9494
69,107,9495
69,108,9496
69,109,9497
64,116,9498
64,117,9499
94,106,9500
73,105,9501
73,104,9502
73,107,9503
73,106,9504
73,101,9505
73,100,9506
73,103,9507
73,102,9508
94,100,9509
73,109,9510
73,108,9511
94,101,9512
94,102,9513
94,103,9514
33,145,9515
33,144,9516
33,141,9517
33,140,9518
33,143,9519
33,142,9520
19,49,9521
12,108,9522
12,109,9523
12,102,9524
12,103,9525
12,100,9526
12,101,9527
12,106,9528
12,107,9529
12,104,9530
12,105,9531
11,21,9532
11,20,9533
11,23,9534
11,22,9535
11,25,9536
11,24,9537
11,27,9538
11,26,9539
11,29,9540
9,144,9541
9,141,9542
9,140,9543
9,143,9544
9,142,9545
92,128,9546
92,129,9547
92,124,9548
92,125,9549
92,126,9550
92,127,9551
92,120,9552
92,121,9553
92,122,9554
92,123,9555
30,73,9556
30,72,9557
30,71,9558
30,70,9559
30,77,9560
30,76,9561
30,75,9562
30,74,9563
30,79,9564
30,78,9565
13,45,9566
13,44,9567
13,47,9568
13,46,9569
13,41,9570
13,40,9571
13,43,9572
13,42,9573
42,96,9574
13,49,9575
72,96,9576
13,48,9577
31,103,9578
31,102,9579
31,101,9580
31,100,9581
31,107,9582
31,106,9583
31,105,9584
31,104,9585
21,140,9586
21,141,9587
21,142,9588
21,143,9589
21,144,9590
21,145,9591
66,95,9592
42,141,9593
38,102,9594
19,118,9595
19,119,9596
38,103,9597
19,112,9598
19,113,9599
19,110,9600
19,111,9601
19,116,9602
38,100,9603
19,114,9604
19,115,9605
38,101,9606
38,106,9607
42,140,9608
38,107,9609
33,65,9610
33,64,9611
56,139,9612
56,138,9613
33,61,9614
38,104,9615
33,63,9616
33,62,9617
56,133,9618
56,132,9619
56,131,9620
56,130,9621
56,137,9622
56,136,9623
56,135,9624
56,134,9625
90,98,9626
3,138,9627
3,139,9628
3,136,9629
3,137,9630
3,134,9631
3,135,9632
3,132,9633
3,133,9634
3,130,9635
3,131,9636
42,142,9637
36,109,9638
51,109,9639
51,108,9640
102,118,9641
102,119,9642
51,105,9643
51,104,9644
102,114,9645
51,106,9646
51,101,9647
51,100,9648
51,103,9649
51,102,9650
18,66,9651
18,67,9652
18,64,9653
18,65,9654
60,82,9655
18,63,9656
18,60,9657
18,61,9658
18,68,9659
18,69,9660
43,79,9661
43,78,9662
59,74,9663
43,71,9664
43,70,9665
43,73,9666
43,72,9667
43,75,9668
43,74,9669
43,77,9670
43,76,9671
97,138,9672
97,139,9673
97,136,9674
97,137,9675
97,134,9676
97,135,9677
97,132,9678
97,133,9679
97,130,9680
97,131,9681
4,50,9682
90,91,9683
50,140,9684
50,141,9685
50,142,9686
50,143,9687
50,144,9688
50,145,9689
60,81,9690
104,144,9691
109,133,9692
109,132,9693
109,131,9694
109,130,9695
109,137,9696
109,136,9697
109,135,9698
109,134,9699
109,139,9700
109,138,9701
3,23,9702
3,22,9703
3,21,9704
3,20,9705
3,27,9706
3,26,9707
3,25,9708
3,24,9709
3,29,9710
117,132,9711
117,133,9712
117,130,9713
117,131,9714
117,136,9715
117,137,9716
117,134,9717
117,135,9718
117,138,9719
117,139,9720
75,93,9721
36,40,9722
115,133,9723
36,42,9724
36,43,9725
36,44,9726
36,45,9727
36,46,9728
36,47,9729
53,143,9730
53,142,9731
53,141,9732
53,140,9733
53,145,9734
53,144,9735
68,99,9736
49,109,9737
83,135,9738
83,134,9739
83,137,9740
83,136,9741
83,131,9742
83,130,9743
83,133,9744
83,132,9745
83,139,9746
83,138,9747
98,117,9748
98,116,9749
98,115,9750
98,114,9751
98,113,9752
98,112,9753
98,111,9754
98,110,9755
98,119,9756
98,118,9757
132,145,9758
35,69,9759
70,108,9760
70,109,9761
70,106,9762
70,107,9763
70,104,9764
70,105,9765
70,102,9766
70,103,9767
70,100,9768
70,101,9769
81,112,9770
132,143,9771
35,65,9772
35,64,9773
29,99,9774
29,98,9775
81,118,9776
29,93,9777
29,92,9778
29,91,9779
29,90,9780
29,97,9781
29,96,9782
29,95,9783
29,94,9784
79,107,9785
79,106,9786
79,105,9787
79,104,9788
79,103,9789
79,102,9790
79,101,9791
79,100,9792
79,109,9793
79,108,9794
22,110,9795
22,111,9796
22,112,9797
22,113,9798
22,114,9799
22,115,9800
22,116,9801
22,117,9802
22,118,9803
22,119,9804
36,139,9805
36,138,9806
75,90,9807
75,91,9808
75,96,9809
75,97,9810
75,94,9811
75,95,9812
36,131,9813
36,130,9814
36,133,9815
36,132,9816
36,135,9817
36,134,9818
36,137,9819
36,136,9820
24,135,9821
24,101,9822
24,100,9823
24,103,9824
24,102,9825
24,105,9826
24,104,9827
24,107,9828
24,106,9829
24,109,9830
24,108,9831
68,92,9832
51,129,9833
75,99,9834
108,125,9835
68,93,9836
68,94,9837
76,144,9838
76,145,9839
76,140,9840
68,95,9841
76,142,9842
76,143,9843
59,72,9844
59,73,9845
59,70,9846
57,117,9847
59,76,9848
59,77,9849
73,129,9850
59,75,9851
73,127,9852
73,126,9853
59,78,9854
59,79,9855
73,123,9856
73,122,9857
73,121,9858
73,120,9859
68,96,9860
45,46,9861
5,94,9862
5,95,9863
68,121,9864
45,48,9865
45,49,9866
135,136,9867
135,137,9868
68,120,9869
68,127,9870
135,138,9871
26,142,9872
12,124,9873
12,125,9874
12,126,9875
12,127,9876
12,120,9877
12,121,9878
12,122,9879
12,123,9880
68,124,9881
12,128,9882
12,129,9883
41,115,9884
41,114,9885
41,117,9886
41,116,9887
41,111,9888
41,110,9889
41,113,9890
41,112,9891
41,119,9892
41,118,9893
8,54,9894
5,98,9895
5,99,9896
6,99,9897
6,98,9898
6,95,9899
6,94,9900
6,97,9901
6,96,9902
6,91,9903
6,90,9904
6,93,9905
6,92,9906
62,121,9907
62,120,9908
62,123,9909
62,122,9910
62,125,9911
62,124,9912
107,119,9913
107,118,9914
62,129,9915
62,128,9916
107,115,9917
107,114,9918
107,113,9919
107,112,9920
107,111,9921
107,110,9922
14,111,9923
9,40,9924
95,96,9925
95,97,9926
95,98,9927
95,99,9928
17,68,9929
45,98,9930
49,85,9931
6,76,9932
21,122,9933
21,123,9934
21,120,9935
21,121,9936
21,126,9937
21,127,9938
21,124,9939
21,125,9940
21,128,9941
21,129,9942
19,134,9943
19,135,9944
19,136,9945
19,137,9946
19,130,9947
19,131,9948
19,132,9949
19,133,9950
19,138,9951
19,139,9952
93,138,9953
93,139,9954
93,132,9955
93,133,9956
93,130,9957
93,131,9958
93,136,9959
93,137,9960
93,134,9961
93,135,9962
33,43,9963
33,42,9964
33,41,9965
33,40,9966
33,47,9967
33,46,9968
33,45,9969
33,44,9970
33,49,9971
33,48,9972
3,114,9973
3,115,9974
3,116,9975
3,117,9976
3,110,9977
3,111,9978
3,112,9979
3,113,9980
3,118,9981
3,119,9982
5,113,9983
104,125,9984
51,127,9985
51,126,9986
51,125,9987
51,124,9988
51,123,9989
51,122,9990
51,121,9991
51,120,9992
33,124,9993
51,128,9994
18,48,9995
18,49,9996
104,127,9997
18,44,9998
18,45,9999
18,46,10000
18,47,10001
18,40,10002
18,41,10003
18,42,10004
18,43,10005
24,25,10006
104,126,10007
24,26,10008
45,77,10009
74,137,10010
105,129,10011
